# Credits: EU Copernicus Marine Service information - https://marine.copernicus.eu
# Product: WAVE_GLO_PHY_SWH_L3_NRT_014_001
# Dataset: cmems_obs-wave_glo_phy-swh_nrt_s3a-l3_PT1S
# Variable: Sea surface wave significant height (VAVH) m

parameter,platformId,platformType,time,longitude,latitude,depth,pressure,value,valueQc
VAVH,Sentinel-3A,SAT,2024-12-16T10:56:25.000Z,-1.102293,56.096962,0,,1.9970001,0
VAVH,Sentinel-3A,SAT,2024-12-16T10:56:26.000Z,-1.134878,56.03974,0,,1.886,0
VAVH,Sentinel-3A,SAT,2024-12-16T10:56:27.000Z,-1.167379,55.982513,0,,1.7730001,0
VAVH,Sentinel-3A,SAT,2024-12-16T10:56:28.000Z,-1.199797,55.92528,0,,1.6560001,0
VAVH,Sentinel-3A,SAT,2024-12-16T10:56:29.000Z,-1.232131,55.86804,0,,1.5400001,0
VAVH,Sentinel-3A,SAT,2024-12-16T10:56:30.000Z,-1.264383,55.81079,0,,1.4410001,0
VAVH,Sentinel-3A,SAT,2024-12-16T10:56:31.000Z,-1.296553,55.753536,0,,1.3840001,0
VAVH,Sentinel-3A,SAT,2024-12-16T10:56:32.000Z,-1.328641,55.696274,0,,1.342,0
VAVH,Sentinel-3A,SAT,2024-12-16T10:56:33.000Z,-1.360648,55.639004,0,,1.2210001,0
VAVH,Sentinel-3A,SAT,2024-12-16T10:56:34.000Z,-1.392574,55.58173,0,,1.09,0
VAVH,Sentinel-3A,SAT,2024-12-16T10:56:35.000Z,-1.424419,55.524445,0,,1.092,0
VAVH,Sentinel-3A,SAT,2024-12-16T10:56:36.000Z,-1.456183,55.467155,0,,1.241,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:09.000Z,7.356657,53.796135,0,,2.8890002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:10.000Z,7.327066,53.85361,0,,2.8880002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:11.000Z,7.297405,53.91108,0,,2.9540002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:12.000Z,7.267675,53.968548,0,,3.061,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:13.000Z,7.237874,54.026005,0,,3.1750002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:14.000Z,7.208002,54.083458,0,,3.282,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:15.000Z,7.17806,54.140903,0,,3.3820002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:16.000Z,7.148046,54.198345,0,,3.473,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:17.000Z,7.117961,54.25578,0,,3.5540001,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:18.000Z,7.087803,54.31321,0,,3.6220002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:19.000Z,7.057573,54.37063,0,,3.676,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:20.000Z,7.027271,54.428043,0,,3.7170002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:21.000Z,6.996895,54.485455,0,,3.752,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:22.000Z,6.966446,54.54286,0,,3.7810001,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:23.000Z,6.935923,54.600254,0,,3.8030002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:24.000Z,6.905326,54.657646,0,,3.8220003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:25.000Z,6.874654,54.71503,0,,3.8400002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:26.000Z,6.843908,54.772408,0,,3.8620002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:27.000Z,6.813086,54.82978,0,,3.8880002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:28.000Z,6.782189,54.887142,0,,3.9170003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:29.000Z,6.751216,54.944504,0,,3.9600003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:30.000Z,6.720167,55.001854,0,,4.0140004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:31.000Z,6.68904,55.0592,0,,4.078,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:32.000Z,6.657837,55.11654,0,,4.1480002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:33.000Z,6.626557,55.173874,0,,4.2120004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:34.000Z,6.595198,55.231197,0,,4.2590003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:35.000Z,6.563761,55.288517,0,,4.295,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:36.000Z,6.532246,55.34583,0,,4.3230004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:37.000Z,6.500652,55.403133,0,,4.3450003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:38.000Z,6.468978,55.460434,0,,4.359,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:39.000Z,6.437225,55.517727,0,,4.367,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:40.000Z,6.405391,55.575012,0,,4.3700004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:41.000Z,6.373477,55.63229,0,,4.368,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:42.000Z,6.341482,55.68956,0,,4.3630004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:43.000Z,6.309406,55.746826,0,,4.355,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:44.000Z,6.277247,55.804085,0,,4.3450003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:45.000Z,6.245007,55.861336,0,,4.334,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:46.000Z,6.212684,55.91858,0,,4.322,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:47.000Z,6.180278,55.975815,0,,4.308,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:48.000Z,6.147789,56.033047,0,,4.293,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:49.000Z,6.115216,56.090267,0,,4.275,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:50.000Z,6.082558,56.147484,0,,4.256,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:51.000Z,6.049816,56.204693,0,,4.237,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:52.000Z,6.016989,56.261894,0,,4.221,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:53.000Z,5.984077,56.319088,0,,4.203,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:54.000Z,5.951078,56.376274,0,,4.181,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:55.000Z,5.917993,56.433453,0,,4.156,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:56.000Z,5.884821,56.490623,0,,4.131,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:57.000Z,5.851562,56.54779,0,,4.1060004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:58.000Z,5.818216,56.604946,0,,4.085,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:43:59.000Z,5.784781,56.662098,0,,4.058,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:00.000Z,5.751257,56.71924,0,,4.0230002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:01.000Z,5.717645,56.776375,0,,3.979,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:02.000Z,5.683943,56.833504,0,,3.9270003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:03.000Z,5.650151,56.89062,0,,3.8690002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:04.000Z,5.616268,56.947735,0,,3.8020003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:05.000Z,5.582295,57.00484,0,,3.7340002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:06.000Z,5.54823,57.061935,0,,3.6690001,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:07.000Z,5.514074,57.119026,0,,3.6090002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:08.000Z,5.479825,57.176105,0,,3.555,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:09.000Z,5.445484,57.23318,0,,3.5060003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:10.000Z,5.411049,57.29025,0,,3.4620001,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:11.000Z,5.376521,57.347305,0,,3.4220002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:12.000Z,5.341898,57.404354,0,,3.3850002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:13.000Z,5.307181,57.4614,0,,3.354,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:14.000Z,5.272368,57.518433,0,,3.331,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:15.000Z,5.23746,57.57546,0,,3.315,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:16.000Z,5.202456,57.632477,0,,3.3060002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:17.000Z,5.167354,57.689487,0,,3.3040001,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:18.000Z,5.132156,57.74649,0,,3.3120003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:19.000Z,5.09686,57.803482,0,,3.344,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:20.000Z,5.061466,57.86047,0,,3.397,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:21.000Z,5.025973,57.917446,0,,3.463,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:22.000Z,4.990381,57.974415,0,,3.5490003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:23.000Z,4.95469,58.031376,0,,3.6720002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:24.000Z,4.918897,58.088326,0,,3.8370001,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:25.000Z,4.883005,58.14527,0,,3.9980001,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:26.000Z,4.84701,58.202206,0,,4.0930004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:27.000Z,4.810914,58.259132,0,,4.1080003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:28.000Z,4.774716,58.31605,0,,4.078,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:29.000Z,4.738414,58.372963,0,,4.052,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:30.000Z,4.702009,58.429863,0,,4.0480003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:31.000Z,4.6655,58.486755,0,,4.07,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:32.000Z,4.628887,58.54364,0,,4.104,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:33.000Z,4.592168,58.600513,0,,4.156,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:34.000Z,4.555343,58.65738,0,,4.214,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:35.000Z,4.518413,58.714237,0,,4.2770004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:36.000Z,4.481375,58.771088,0,,4.3510003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:37.000Z,4.44423,58.827927,0,,4.4360003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:38.000Z,4.406977,58.884758,0,,4.5140004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:39.000Z,4.369615,58.941578,0,,4.5800004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:40.000Z,4.332144,58.99839,0,,4.5740004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:41.000Z,4.294564,59.055195,0,,4.491,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:42.000Z,4.256873,59.111988,0,,4.362,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:43.000Z,4.219071,59.168774,0,,4.26,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:44.000Z,4.181157,59.225548,0,,4.3360004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:45.000Z,4.143131,59.282314,0,,4.4550004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:46.000Z,4.104993,59.339073,0,,4.5020003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:47.000Z,4.066741,59.39582,0,,4.4830003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:48.000Z,4.028375,59.45256,0,,4.505,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:49.000Z,3.989895,59.50929,0,,4.5690002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:50.000Z,3.951299,59.566006,0,,4.6530004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:51.000Z,3.912588,59.622715,0,,4.749,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:52.000Z,3.873759,59.679417,0,,4.775,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:53.000Z,3.834814,59.736107,0,,4.7110004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:54.000Z,3.795751,59.792786,0,,4.566,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:55.000Z,3.75657,59.849457,0,,4.438,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:56.000Z,3.717269,59.906116,0,,4.427,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:57.000Z,3.677849,59.96277,0,,4.5160003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:58.000Z,3.638308,60.01941,0,,4.611,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:44:59.000Z,3.598646,60.07604,0,,4.669,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:00.000Z,3.558862,60.13266,0,,4.6670003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:01.000Z,3.518956,60.18927,0,,4.6260004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:02.000Z,3.478927,60.245872,0,,4.5400004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:03.000Z,3.438774,60.302464,0,,4.4360003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:04.000Z,3.398496,60.359043,0,,4.361,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:05.000Z,3.358093,60.41561,0,,4.339,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:06.000Z,3.317564,60.47217,0,,4.3910003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:07.000Z,3.276909,60.52872,0,,4.512,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:08.000Z,3.236126,60.58526,0,,4.644,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:09.000Z,3.195216,60.641785,0,,4.734,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:10.000Z,3.154176,60.698303,0,,4.7770004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:11.000Z,3.113007,60.754807,0,,4.7900004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:12.000Z,3.071708,60.811302,0,,4.802,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:13.000Z,3.030278,60.86779,0,,4.814,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:14.000Z,2.988716,60.924263,0,,4.8230004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:15.000Z,2.947022,60.980724,0,,4.8370004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:16.000Z,2.905194,61.037178,0,,4.868,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:17.000Z,2.863233,61.093616,0,,4.927,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:18.000Z,2.821137,61.150047,0,,5.013,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:19.000Z,2.778905,61.206467,0,,5.1200004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:20.000Z,2.736537,61.262875,0,,5.2400002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:21.000Z,2.694032,61.31927,0,,5.366,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:22.000Z,2.651389,61.375656,0,,5.491,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:23.000Z,2.608607,61.43203,0,,5.609,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:24.000Z,2.565686,61.48839,0,,5.7190003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:25.000Z,2.522625,61.54474,0,,5.815,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:26.000Z,2.479423,61.601078,0,,5.8950005,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:27.000Z,2.436079,61.657406,0,,5.9550004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:28.000Z,2.392592,61.713722,0,,5.991,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:29.000Z,2.348962,61.770023,0,,5.9960003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:30.000Z,2.305187,61.826317,0,,5.985,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:31.000Z,2.261267,61.882595,0,,5.978,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:32.000Z,2.217201,61.938866,0,,6.0060005,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:33.000Z,2.172988,61.995117,0,,6.0080004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:34.000Z,2.128627,62.05136,0,,5.932,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:35.000Z,2.084118,62.107594,0,,5.774,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:36.000Z,2.039459,62.16381,0,,5.5740004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:37.000Z,1.99465,62.22002,0,,5.3910003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:38.000Z,1.94969,62.276215,0,,5.2630005,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:39.000Z,1.904577,62.332394,0,,5.208,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:40.000Z,1.859311,62.388565,0,,5.23,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:41.000Z,1.813892,62.44472,0,,5.309,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:42.000Z,1.768317,62.500862,0,,5.4160004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:43.000Z,1.722587,62.556995,0,,5.5350003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:44.000Z,1.6767,62.613113,0,,5.6460004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:45.000Z,1.630655,62.669216,0,,5.8110003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:46.000Z,1.584452,62.725307,0,,6.004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:47.000Z,1.538089,62.781387,0,,6.1520004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:48.000Z,1.491566,62.837456,0,,6.229,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:49.000Z,1.444881,62.893505,0,,6.2630005,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:50.000Z,1.398034,62.949547,0,,6.228,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:51.000Z,1.351023,63.00557,0,,6.116,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:52.000Z,1.303848,63.061584,0,,5.958,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:54.000Z,1.209,63.173565,0,,5.834,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:55.000Z,1.161326,63.229538,0,,5.7830005,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:56.000Z,1.113483,63.285496,0,,5.7990003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:57.000Z,1.065471,63.34144,0,,5.8440003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:58.000Z,1.017288,63.39737,0,,5.8710003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:45:59.000Z,0.968934,63.45328,0,,5.8650002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:00.000Z,0.920407,63.509186,0,,5.8230004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:01.000Z,0.871707,63.56507,0,,5.78,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:02.000Z,0.822832,63.620945,0,,5.7730002,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:03.000Z,0.773781,63.676804,0,,5.802,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:04.000Z,0.724554,63.732647,0,,5.8500004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:05.000Z,0.675148,63.788475,0,,5.9090004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:06.000Z,0.625563,63.844288,0,,5.9600005,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:07.000Z,0.575799,63.90009,0,,5.973,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:08.000Z,0.525853,63.955875,0,,5.932,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:09.000Z,0.475724,64.01164,0,,5.861,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:10.000Z,0.425413,64.0674,0,,5.7960005,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:11.000Z,0.374916,64.12314,0,,5.7440004,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:12.000Z,0.324234,64.17886,0,,5.7300005,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:13.000Z,0.273365,64.23457,0,,5.756,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:14.000Z,0.222307,64.29027,0,,5.782,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:15.000Z,0.171061,64.34594,0,,5.7720003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:16.000Z,0.119624,64.4016,0,,5.729,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:17.000Z,0.067995,64.45725,0,,5.6730003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:19.000Z,-0.035843,64.5685,0,,5.6340003,0
VAVH,Sentinel-3A,SAT,2024-12-16T20:46:20.000Z,-0.088054,64.6241,0,,5.6130004,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:41.000Z,6.569118,57.985035,0,,3.025,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:42.000Z,6.533508,57.92807,0,,3.045,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:43.000Z,6.497996,57.871098,0,,3.0760002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:44.000Z,6.462584,57.814114,0,,3.071,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:45.000Z,6.42727,57.757122,0,,3.0600002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:46.000Z,6.392053,57.700123,0,,3.0740001,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:47.000Z,6.356934,57.643116,0,,3.1190002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:48.000Z,6.321912,57.5861,0,,3.18,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:49.000Z,6.286986,57.529076,0,,3.239,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:50.000Z,6.252155,57.472046,0,,3.278,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:51.000Z,6.21742,57.415005,0,,3.285,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:52.000Z,6.18278,57.35796,0,,3.262,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:53.000Z,6.148234,57.300903,0,,3.2150002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:54.000Z,6.113782,57.24384,0,,3.1490002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:55.000Z,6.079423,57.186768,0,,3.0790002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:56.000Z,6.045157,57.12969,0,,3.029,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:57.000Z,6.010983,57.0726,0,,3.009,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:58.000Z,5.976902,57.01551,0,,3.0140002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:29:59.000Z,5.942911,56.95841,0,,3.038,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:00.000Z,5.909012,56.9013,0,,3.072,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:01.000Z,5.875203,56.84418,0,,3.1120002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:02.000Z,5.841484,56.787056,0,,3.1550002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:03.000Z,5.807855,56.729923,0,,3.1920002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:04.000Z,5.774315,56.672783,0,,3.223,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:05.000Z,5.740863,56.615635,0,,3.2430003,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:06.000Z,5.7075,56.55848,0,,3.2510002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:07.000Z,5.674225,56.50132,0,,3.2510002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:08.000Z,5.641037,56.44415,0,,3.2470002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:09.000Z,5.607935,56.386974,0,,3.2410002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:10.000Z,5.574921,56.32979,0,,3.2270002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:11.000Z,5.541992,56.2726,0,,3.2010002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:12.000Z,5.509149,56.2154,0,,3.167,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:13.000Z,5.476391,56.15819,0,,3.1280003,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:14.000Z,5.443718,56.10098,0,,3.088,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:15.000Z,5.411129,56.04376,0,,3.0490003,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:16.000Z,5.378624,55.986534,0,,3.012,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:17.000Z,5.346202,55.9293,0,,2.9770002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:18.000Z,5.313864,55.87206,0,,2.9420002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:19.000Z,5.281608,55.814808,0,,2.9090002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:20.000Z,5.249434,55.757553,0,,2.88,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:21.000Z,5.217343,55.70029,0,,2.8560002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:22.000Z,5.185332,55.643024,0,,2.8390002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:23.000Z,5.153403,55.585747,0,,2.831,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:24.000Z,5.121554,55.528465,0,,2.8300002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:25.000Z,5.089786,55.471172,0,,2.834,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:26.000Z,5.058097,55.41388,0,,2.8390002,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:27.000Z,5.026488,55.356575,0,,2.841,0
VAVH,Sentinel-3A,SAT,2024-12-17T10:30:28.000Z,4.994958,55.299267,0,,2.8370001,0
