# Credits: EU Copernicus Marine Service information - https://marine.copernicus.eu
# Product: WAVE_GLO_PHY_SWH_L3_NRT_014_001
# Dataset: cmems_obs-wave_glo_phy-swh_nrt_s6a-l3_PT1S
# Variable: Sea surface wave significant height (VAVH) m

parameter,platformId,platformType,time,longitude,latitude,depth,pressure,value,valueQc
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:27.000Z,-6.813148,64.68444,0,,3.4110003,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:28.000Z,-6.699892,64.667145,0,,3.4080002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:29.000Z,-6.586785,64.64975,0,,3.4420002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:30.000Z,-6.473829,64.63226,0,,3.4810002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:31.000Z,-6.361023,64.614685,0,,3.5100002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:32.000Z,-6.248369,64.597015,0,,3.5100002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:33.000Z,-6.135867,64.579254,0,,3.4910002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:34.000Z,-6.023516,64.56139,0,,3.4830003,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:35.000Z,-5.911319,64.54345,0,,3.5010002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:36.000Z,-5.799274,64.52541,0,,3.522,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:37.000Z,-5.687384,64.50728,0,,3.5290003,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:38.000Z,-5.575647,64.48906,0,,3.522,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:39.000Z,-5.464065,64.47075,0,,3.505,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:40.000Z,-5.352637,64.45235,0,,3.4780002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:41.000Z,-5.241365,64.433846,0,,3.4440002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:42.000Z,-5.130249,64.41526,0,,3.404,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:43.000Z,-5.019289,64.39659,0,,3.3700001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:44.000Z,-4.908486,64.37782,0,,3.338,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:45.000Z,-4.797839,64.35897,0,,3.311,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:46.000Z,-4.68735,64.34002,0,,3.292,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:47.000Z,-4.577019,64.32099,0,,3.2890003,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:48.000Z,-4.466846,64.301865,0,,3.2600002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:49.000Z,-4.356831,64.28265,0,,3.2610002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:50.000Z,-4.246976,64.26335,0,,3.2540002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:51.000Z,-4.13728,64.24396,0,,3.2470002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:52.000Z,-4.027743,64.22448,0,,3.2410002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:53.000Z,-3.918367,64.20491,0,,3.2370002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:54.000Z,-3.809151,64.18526,0,,3.2380002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:55.000Z,-3.700096,64.16551,0,,3.2380002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:56.000Z,-3.591202,64.145676,0,,3.233,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:57.000Z,-3.482469,64.12576,0,,3.2150002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:58.000Z,-3.373898,64.10575,0,,3.1820002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:45:59.000Z,-3.26549,64.08566,0,,3.1430001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:00.000Z,-3.157243,64.06548,0,,3.1050003,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:01.000Z,-3.04916,64.04521,0,,3.071,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:02.000Z,-2.941239,64.02486,0,,3.039,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:03.000Z,-2.833482,64.00442,0,,3.012,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:04.000Z,-2.725889,63.98389,0,,2.993,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:05.000Z,-2.618459,63.96328,0,,2.983,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:06.000Z,-2.511194,63.94258,0,,2.9850001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:07.000Z,-2.404094,63.9218,0,,2.996,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:08.000Z,-2.297158,63.90093,0,,3.0080001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:09.000Z,-2.190387,63.879974,0,,3.0070002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:10.000Z,-2.083782,63.858936,0,,3.019,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:11.000Z,-1.977343,63.837814,0,,3.0080001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:12.000Z,-1.871069,63.816605,0,,2.963,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:13.000Z,-1.764961,63.795315,0,,2.8930001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:14.000Z,-1.65902,63.773937,0,,2.811,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:15.000Z,-1.553246,63.75248,0,,2.7350001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:16.000Z,-1.447638,63.730934,0,,2.6720002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:17.000Z,-1.342198,63.709305,0,,2.6130002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:18.000Z,-1.236925,63.687595,0,,2.562,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:19.000Z,-1.13182,63.665802,0,,2.5170002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:20.000Z,-1.026882,63.643925,0,,2.47,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:21.000Z,-0.922112,63.621967,0,,2.423,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:22.000Z,-0.817511,63.599926,0,,2.3860002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:23.000Z,-0.713078,63.5778,0,,2.365,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:24.000Z,-0.608814,63.555595,0,,2.3530002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:25.000Z,-0.504719,63.533306,0,,2.348,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:26.000Z,-0.400792,63.510937,0,,2.3490002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:27.000Z,-0.297035,63.488487,0,,2.354,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:28.000Z,-0.193447,63.465954,0,,2.358,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:29.000Z,-0.090029,63.44334,0,,2.3630002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:30.000Z,0.013219,63.42065,0,,2.371,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:31.000Z,0.116298,63.397873,0,,2.3850002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:32.000Z,0.219206,63.37502,0,,2.413,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:33.000Z,0.321945,63.352085,0,,2.434,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:34.000Z,0.424512,63.32907,0,,2.436,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:35.000Z,0.52691,63.305977,0,,2.4320002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:36.000Z,0.629136,63.282803,0,,2.436,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:37.000Z,0.731192,63.25955,0,,2.4520001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:38.000Z,0.833077,63.236214,0,,2.473,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:39.000Z,0.934791,63.212803,0,,2.5010002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:40.000Z,1.036334,63.189312,0,,2.5330002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:41.000Z,1.137705,63.165745,0,,2.5210001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:42.000Z,1.238905,63.142097,0,,2.4650002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:43.000Z,1.339933,63.118374,0,,2.384,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:44.000Z,1.44079,63.094566,0,,2.311,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:45.000Z,1.541475,63.070686,0,,2.2670002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:46.000Z,1.641988,63.04673,0,,2.2350001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:47.000Z,1.742329,63.022694,0,,2.213,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:48.000Z,1.842498,62.99858,0,,2.1750002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:49.000Z,1.942494,62.974392,0,,2.1460001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:50.000Z,2.042319,62.950127,0,,2.1200001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:51.000Z,2.141972,62.92578,0,,2.089,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:52.000Z,2.241452,62.901363,0,,2.059,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:53.000Z,2.340759,62.87687,0,,2.032,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:54.000Z,2.439894,62.8523,0,,2.006,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:55.000Z,2.538857,62.82765,0,,1.9870001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:56.000Z,2.637647,62.80293,0,,1.9790001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:57.000Z,2.736264,62.77813,0,,1.9850001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:58.000Z,2.834708,62.753258,0,,2.0010002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:46:59.000Z,2.93298,62.728313,0,,2.0270002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:00.000Z,3.031079,62.70329,0,,2.058,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:01.000Z,3.129005,62.678192,0,,2.0930002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:02.000Z,3.226759,62.653023,0,,2.1290002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:03.000Z,3.324339,62.627777,0,,2.1650002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:04.000Z,3.421746,62.602463,0,,2.1990001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:05.000Z,3.518981,62.57707,0,,2.232,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:06.000Z,3.616042,62.551605,0,,2.2680001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:07.000Z,3.712931,62.526066,0,,2.306,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:08.000Z,3.809646,62.500454,0,,2.341,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:09.000Z,3.906189,62.47477,0,,2.3720002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:10.000Z,4.002558,62.449013,0,,2.3950002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:11.000Z,4.098755,62.423183,0,,2.41,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:12.000Z,4.194779,62.39728,0,,2.4160001,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:13.000Z,4.290629,62.37131,0,,2.4120002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:14.000Z,4.386307,62.345264,0,,2.403,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:15.000Z,4.481811,62.31915,0,,2.388,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:16.000Z,4.577143,62.29296,0,,2.367,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:17.000Z,4.672302,62.2667,0,,2.4120002,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:18.000Z,4.767288,62.24037,0,,2.506,0
VAVH,Sentinel-6A,SAT,2024-12-12T15:47:19.000Z,4.862101,62.21397,0,,2.404,0
VAVH,Sentinel-6A,SAT,2024-12-12T17:43:00.000Z,-8.095454,55.93978,0,,1.8470001,0
VAVH,Sentinel-6A,SAT,2024-12-12T17:43:01.000Z,-8.031112,55.902946,0,,1.8030001,0
VAVH,Sentinel-6A,SAT,2024-12-12T17:43:02.000Z,-7.966899,55.866074,0,,1.756,0
VAVH,Sentinel-6A,SAT,2024-12-12T17:43:03.000Z,-7.902816,55.829163,0,,1.7090001,0
VAVH,Sentinel-6A,SAT,2024-12-12T17:43:04.000Z,-7.838861,55.792213,0,,1.6620001,0
VAVH,Sentinel-6A,SAT,2024-12-12T17:43:05.000Z,-7.775036,55.755226,0,,1.6200001,0
VAVH,Sentinel-6A,SAT,2024-12-12T17:43:06.000Z,-7.711339,55.718204,0,,1.585,0
VAVH,Sentinel-6A,SAT,2024-12-12T17:43:07.000Z,-7.64777,55.68114,0,,1.5610001,0
VAVH,Sentinel-6A,SAT,2024-12-12T17:43:08.000Z,-7.58433,55.644043,0,,1.5330001,0
VAVH,Sentinel-6A,SAT,2024-12-12T17:43:09.000Z,-7.521016,55.606907,0,,1.5230001,0
VAVH,Sentinel-6A,SAT,2024-12-12T17:43:10.000Z,-7.457831,55.569733,0,,1.5320001,0
VAVH,Sentinel-6A,SAT,2024-12-12T17:43:11.000Z,-7.394772,55.53252,0,,1.5510001,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:18:50.000Z,1.271469,55.247547,0,,0.71000004,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:18:51.000Z,1.333568,55.285038,0,,0.702,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:18:52.000Z,1.395791,55.322495,0,,0.697,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:18:53.000Z,1.458139,55.359913,0,,0.69600004,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:18:54.000Z,1.520613,55.397297,0,,0.697,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:18:55.000Z,1.583213,55.434643,0,,0.69900006,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:18:56.000Z,1.645938,55.47195,0,,0.703,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:18:57.000Z,1.70879,55.509224,0,,0.70900005,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:18:58.000Z,1.771768,55.54646,0,,0.72,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:00.000Z,1.898106,55.62082,0,,0.73,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:01.000Z,1.961466,55.657944,0,,0.739,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:02.000Z,2.024954,55.69503,0,,0.75100005,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:03.000Z,2.088569,55.73208,0,,0.76400006,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:04.000Z,2.152313,55.769093,0,,0.772,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:05.000Z,2.216186,55.806065,0,,0.77400005,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:06.000Z,2.280187,55.843002,0,,0.77500004,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:07.000Z,2.344318,55.879898,0,,0.78000003,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:08.000Z,2.408578,55.91676,0,,0.79,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:09.000Z,2.472968,55.95358,0,,0.81200004,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:10.000Z,2.537488,55.99036,0,,0.82500005,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:11.000Z,2.602138,56.027107,0,,0.83500004,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:12.000Z,2.666919,56.063812,0,,0.85300004,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:13.000Z,2.731831,56.10048,0,,0.874,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:14.000Z,2.796874,56.137108,0,,0.896,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:15.000Z,2.862049,56.173695,0,,0.91600007,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:16.000Z,2.927355,56.210243,0,,0.93900007,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:17.000Z,2.992794,56.246754,0,,0.95300007,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:18.000Z,3.058365,56.283226,0,,0.95100003,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:19.000Z,3.124068,56.319656,0,,0.93500006,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:20.000Z,3.189905,56.35605,0,,0.90700006,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:22.000Z,3.321979,56.428715,0,,0.88600004,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:23.000Z,3.388216,56.464985,0,,0.87100005,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:24.000Z,3.454587,56.501217,0,,0.88400006,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:25.000Z,3.521093,56.537407,0,,0.897,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:26.000Z,3.587734,56.57356,0,,0.89800006,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:27.000Z,3.65451,56.60967,0,,0.90700006,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:28.000Z,3.721421,56.64574,0,,0.92100006,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:29.000Z,3.788468,56.681767,0,,0.93900007,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:30.000Z,3.85565,56.717754,0,,0.95900005,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:31.000Z,3.922969,56.7537,0,,0.98,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:32.000Z,3.990424,56.789608,0,,1.001,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:33.000Z,4.058016,56.82547,0,,1.023,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:34.000Z,4.125745,56.861294,0,,1.0450001,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:35.000Z,4.193612,56.897076,0,,1.067,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:36.000Z,4.261616,56.932816,0,,1.0890001,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:37.000Z,4.329758,56.96851,0,,1.1110001,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:38.000Z,4.398038,57.004166,0,,1.1290001,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:39.000Z,4.466457,57.03978,0,,1.1420001,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:40.000Z,4.535014,57.07535,0,,1.149,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:41.000Z,4.603711,57.110878,0,,1.149,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:42.000Z,4.672547,57.146362,0,,1.138,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:43.000Z,4.741522,57.181805,0,,1.1220001,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:44.000Z,4.810638,57.217205,0,,1.1060001,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:45.000Z,4.879894,57.252563,0,,1.085,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:46.000Z,4.949291,57.287876,0,,1.056,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:47.000Z,5.018828,57.323147,0,,1.0250001,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:48.000Z,5.088506,57.358376,0,,0.99700004,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:49.000Z,5.158326,57.39356,0,,0.9710001,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:50.000Z,5.228288,57.428696,0,,0.9480001,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:51.000Z,5.298391,57.463795,0,,0.92800003,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:52.000Z,5.368637,57.498844,0,,0.9110001,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:53.000Z,5.439025,57.53385,0,,0.896,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:54.000Z,5.509556,57.568817,0,,0.883,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:55.000Z,5.58023,57.603737,0,,0.87200004,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:56.000Z,5.651048,57.63861,0,,0.86100006,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:57.000Z,5.72201,57.67344,0,,0.85200006,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:58.000Z,5.793115,57.708225,0,,0.845,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:19:59.000Z,5.864364,57.742966,0,,0.841,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:20:00.000Z,5.935759,57.77766,0,,0.83900005,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:20:01.000Z,6.007298,57.81231,0,,0.84000003,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:20:02.000Z,6.078982,57.846912,0,,0.84300005,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:20:03.000Z,6.150811,57.88147,0,,0.846,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:20:04.000Z,6.222786,57.91598,0,,0.84900004,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:20:05.000Z,6.294908,57.95045,0,,0.84900004,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:20:06.000Z,6.367175,57.98487,0,,0.84400004,0
VAVH,Sentinel-6A,SAT,2024-12-13T10:20:07.000Z,6.439589,58.019245,0,,0.84400004,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:15.000Z,-8.044936,62.863117,0,,4.295,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:16.000Z,-7.94573,62.887657,0,,4.414,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:17.000Z,-7.846351,62.912125,0,,4.543,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:18.000Z,-7.7468,62.936512,0,,4.669,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:19.000Z,-7.647077,62.960823,0,,4.7730002,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:20.000Z,-7.547181,62.985058,0,,4.835,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:21.000Z,-7.447113,63.009216,0,,4.8440003,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:22.000Z,-7.346873,63.0333,0,,4.822,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:23.000Z,-7.246461,63.0573,0,,4.801,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:24.000Z,-7.145877,63.08123,0,,4.794,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:25.000Z,-7.045122,63.10508,0,,4.789,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:26.000Z,-6.944194,63.12885,0,,4.7650003,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:27.000Z,-6.843095,63.152542,0,,4.7240005,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:28.000Z,-6.741825,63.17616,0,,4.675,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:29.000Z,-6.640383,63.199696,0,,4.63,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:30.000Z,-6.538769,63.223152,0,,4.5990005,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:31.000Z,-6.436985,63.246532,0,,4.571,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:32.000Z,-6.335029,63.269833,0,,4.5400004,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:33.000Z,-6.232903,63.293056,0,,4.512,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:34.000Z,-6.130606,63.316196,0,,4.486,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:35.000Z,-6.028138,63.33926,0,,4.5010004,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:36.000Z,-5.9255,63.362244,0,,4.5750003,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:37.000Z,-5.822691,63.385143,0,,4.6650004,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:38.000Z,-5.719713,63.407967,0,,4.7130003,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:39.000Z,-5.616564,63.430706,0,,4.73,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:40.000Z,-5.513245,63.45337,0,,4.728,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:41.000Z,-5.409757,63.47595,0,,4.727,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:42.000Z,-5.306099,63.498447,0,,4.722,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:43.000Z,-5.202272,63.520866,0,,4.708,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:44.000Z,-5.098276,63.5432,0,,4.689,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:45.000Z,-4.994111,63.565456,0,,4.663,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:46.000Z,-4.889777,63.587627,0,,4.6320004,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:47.000Z,-4.785274,63.60972,0,,4.5990005,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:48.000Z,-4.680603,63.631725,0,,4.563,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:49.000Z,-4.575764,63.653652,0,,4.5230002,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:50.000Z,-4.470757,63.675495,0,,4.4820004,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:51.000Z,-4.365583,63.697254,0,,4.4420004,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:52.000Z,-4.26024,63.71893,0,,4.401,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:53.000Z,-4.154731,63.740524,0,,4.362,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:54.000Z,-4.049054,63.762035,0,,4.3250003,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:55.000Z,-3.943211,63.783463,0,,4.2900004,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:56.000Z,-3.837201,63.804802,0,,4.257,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:57.000Z,-3.731025,63.82606,0,,4.224,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:58.000Z,-3.624683,63.847233,0,,4.1920004,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:15:59.000Z,-3.518174,63.868324,0,,4.17,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:16:00.000Z,-3.411501,63.889328,0,,4.1730003,0
VAVH,Sentinel-6A,SAT,2024-12-13T12:16:01.000Z,-3.304662,63.910248,0,,4.149,0
